id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
21212158,12666186,Allison,Tempelhof - Schöneberg,Schöneberg-Süd,52.4826927185059,13.3612184524536,Entire home/apt,45,4,0,1,0
21765235,23371964,Allon,Mitte,Brunnenstr. Süd,52.5318603515625,13.3935995101929,Private room,45,2,1,1,0
18701128,2183455,Allyson,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4926986694336,13.3973522186279,Private room,45,1,40,1,9
8248659,43499387,Alpaslan,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5041427612305,13.3774690628052,Private room,45,4,18,1,0
2084617,10647003,Amanda,Neukölln,Reuterstraße,52.4851722717285,13.4387645721436,Entire home/apt,45,4,3,1,0
4080009,2552184,Amber,Treptow - Köpenick,Plänterwald,52.4751815795898,13.4812822341919,Entire home/apt,45,7,3,1,38
29303966,25074272,Amber,Neukölln,Neuköllner Mitte/Zentrum,52.4709854125977,13.4318065643311,Private room,45,3,0,1,8
21093072,22719994,Amelie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5046272277832,13.4527368545532,Private room,45,2,8,1,7
9469691,49071383,Amina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5098571777344,13.4696741104126,Private room,45,2,4,1,0
15748817,89530421,Anastasia,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5249366760254,13.4249191284180,Private room,45,1,70,2,72
15767215,39537907,Andre,Pankow,Blankenfelde/Niederschönhausen,52.5875167846680,13.4012956619263,Entire home/apt,45,3,15,2,172
23477057,175239213,Andre,Lichtenberg,Neu Lichtenberg,52.5054283142090,13.4757814407349,Private room,45,1,50,1,327
9784893,21052380,Andrea & Rusdi,Pankow,Prenzlauer Berg Nordwest,52.5514068603516,13.4126720428467,Private room,45,1,135,4,0
25815970,21052380,Andrea & Rusdi,Pankow,Prenzlauer Berg Nordwest,52.5501098632812,13.4108505249023,Private room,45,1,8,4,0
16237308,106135267,Andreas,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5169754028320,13.3030204772949,Private room,45,1,143,1,31
4634377,23998260,Andrej & Julia,Treptow - Köpenick,Alt  Treptow,52.4893379211426,13.4474935531616,Private room,45,2,3,1,308
17411946,3237519,Andrew,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5157394409180,13.4627399444580,Private room,45,2,102,1,10
8121021,2869867,Angelika,Steglitz - Zehlendorf,Drakestr.,52.4194374084473,13.2817039489746,Private room,45,2,10,1,364
22260339,22047445,Anita,Pankow,Pankow Süd,52.5602645874023,13.4037599563599,Entire home/apt,45,10,1,1,0
681420,3470183,Anja,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.5968475341797,13.3753623962402,Entire home/apt,45,1,0,1,0
12000531,3439766,Anja,Mitte,Brunnenstr. Nord,52.5410766601562,13.3881301879883,Private room,45,6,2,2,5
12005311,3439766,Anja,Mitte,Brunnenstr. Nord,52.5413589477539,13.3869419097900,Entire home/apt,45,3,7,2,0
12131152,51475175,Anja,Treptow - Köpenick,Alt  Treptow,52.4930953979492,13.4460849761963,Entire home/apt,45,2,0,1,0
636902,3175919,Anji,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4983329772949,13.4474802017212,Private room,45,3,0,1,0
214855,706845,Anna,Mitte,Tiergarten Süd,52.5018386840820,13.3546466827393,Private room,45,3,195,1,129
7850780,41369657,Anna,Mitte,Tiergarten Süd,52.5001335144043,13.3680524826050,Entire home/apt,45,2,28,1,202
16511645,21591417,Anna,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4965400695801,13.3140802383423,Entire home/apt,45,2,4,1,0
21800803,158876072,Anna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4913177490234,13.4152173995972,Private room,45,1,1,1,0
21864343,28542747,Anna,Mitte,Brunnenstr. Nord,52.5408973693848,13.4020586013794,Private room,45,4,7,1,66
22316577,5975557,Anna,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5117149353027,13.4591207504272,Entire home/apt,45,2,3,1,0
22525912,5762303,Anna,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5004272460938,13.4192876815796,Private room,45,2,5,1,0
27995588,10882009,Anna,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5013122558594,13.4232101440430,Private room,45,1,3,1,82
7852609,14185883,Anna & Jason,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4986343383789,13.3219041824341,Private room,45,1,0,1,0
20358279,17936081,Anna -Lena,Mitte,Moabit West,52.5276031494141,13.3338451385498,Private room,45,8,0,1,0
19838591,17126184,Anna Lucia,Tempelhof - Schöneberg,Schöneberg-Nord,52.4962463378906,13.3569078445435,Private room,45,2,36,1,13
24201962,182435004,Anna-Lena,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5120620727539,13.4599704742432,Entire home/apt,45,4,2,1,0
15010716,57305253,Anna-Maria,Pankow,Prenzlauer Berg Südwest,52.5386161804199,13.4214801788330,Private room,45,1,1,1,0
4590103,23794332,Anne,Steglitz - Zehlendorf,Lankwitz,52.4355316162109,13.3309450149536,Entire home/apt,45,1,13,1,365
4906835,5064065,Anne,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.5716667175293,13.3948440551758,Private room,45,7,10,2,125
6827025,35760401,Anne,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5181312561035,13.2933578491211,Entire home/apt,45,3,2,1,0
13736639,58953151,Anne,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5001449584961,13.4644260406494,Entire home/apt,45,7,1,2,0
15224790,71998042,Anne,Mitte,Wedding Zentrum,52.5402603149414,13.3552627563477,Private room,45,14,1,1,0
22255192,71613847,Anne,Treptow - Köpenick,Oberschöneweide,52.4611778259277,13.5209083557129,Entire home/apt,45,7,1,6,60
14119680,74742,Anne-Sophie,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5033607482910,13.4142923355103,Private room,45,2,18,1,0
10050590,51583947,Annelie,Mitte,Brunnenstr. Nord,52.5473175048828,13.3921813964844,Private room,45,2,1,1,0
12459760,13231954,Annika,Neukölln,Reuterstraße,52.4948883056641,13.4220352172852,Entire home/apt,45,2,3,1,0
29436040,221731912,Annika,Reinickendorf,Ost 2,52.5664672851562,13.3615140914917,Entire home/apt,45,20,0,1,83
16828845,5185517,Anthony,Pankow,Prenzlauer Berg Süd,52.5361061096191,13.4325037002563,Private room,45,13,3,1,0
220808,1145078,Antonie,Steglitz - Zehlendorf,Ostpreußendamm,52.4301033020020,13.3269309997559,Private room,45,2,29,1,328
16722482,110846285,Antonio,Mitte,Tiergarten Süd,52.5046577453613,13.3585748672485,Private room,45,1,49,1,82
22341164,163345082,Antonio,Neukölln,Reuterstraße,52.4916305541992,13.4249181747437,Entire home/apt,45,2,38,1,141
19674986,18192238,Antoniya,Treptow - Köpenick,Alt  Treptow,52.4904823303223,13.4497089385986,Private room,45,9,8,1,4
20345670,143922489,Anuschka,Pankow,Prenzlauer Berg Nordwest,52.5508689880371,13.4011259078979,Entire home/apt,45,5,0,1,278
16628883,17161031,Ari,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5199432373047,13.4677028656006,Entire home/apt,45,61,5,1,156
19331509,33913474,Ariane,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4927291870117,13.4403390884399,Private room,45,5,2,2,0
20841091,73000854,Arne,Pankow,Prenzlauer Berg Südwest,52.5350303649902,13.4174404144287,Entire home/apt,45,13,1,1,0
20580130,90439646,Arnold,Treptow - Köpenick,Baumschulenweg,52.4673080444336,13.4889268875122,Entire home/apt,45,14,0,1,83
22227950,83583952,Aron,Steglitz - Zehlendorf,Albrechtstr.,52.4528121948242,13.3389310836792,Private room,45,1,0,1,0
7604544,39409437,Arva,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4915847778320,13.4157934188843,Entire home/apt,45,7,6,1,0
9914902,50976411,Ash,Mitte,Alexanderplatz,52.5227470397949,13.4041824340820,Private room,45,4,0,2,0
9921767,50976411,Ash,Mitte,Alexanderplatz,52.5226249694824,13.4048538208008,Private room,45,5,0,2,0
4924314,24457715,Ashley,Mitte,Brunnenstr. Süd,52.5279808044434,13.3875379562378,Private room,45,2,115,1,164
11037071,18384885,Assaf,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5166091918945,13.4735908508301,Entire home/apt,45,3,0,1,0
18387107,2932912,Aureliana,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5135612487793,13.2972583770752,Private room,45,3,1,2,364
20208402,12314400,Aviad,Pankow,Prenzlauer Berg Ost,52.5211563110352,13.4700994491577,Private room,45,2,0,2,0
29830140,131399315,Aziza,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4912376403809,13.3308820724487,Private room,45,2,0,1,111
21614639,58319276,BA Bardot Apartments,Pankow,Prenzlauer Berg Nordwest,52.5482635498047,13.4092235565186,Entire home/apt,45,1,18,8,282
29710765,94600023,Balcinoiu,Mitte,Moabit Ost,52.5204582214355,13.3538990020752,Entire home/apt,45,2,1,2,10
4724772,10614190,Barbara,Charlottenburg-Wilm.,Kantstraße,52.5061874389648,13.3203725814819,Private room,45,1,97,1,307
7782057,40942794,Beate,Neukölln,Reuterstraße,52.4861145019531,13.4313468933105,Entire home/apt,45,2,3,1,0
21216937,35123699,Beke,Neukölln,Neuköllner Mitte/Zentrum,52.4722671508789,13.4323711395264,Entire home/apt,45,2,2,2,0
21135982,6159706,Bele,Pankow,Weißensee,52.5506210327148,13.4593315124512,Private room,45,4,17,2,44
16215264,105943321,Bella,Pankow,Prenzlauer Berg Süd,52.5262336730957,13.4185180664062,Private room,45,2,87,1,21
27770523,59339802,Bella,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5198097229004,13.4398355484009,Private room,45,1,5,1,79
6586517,19088653,Benjamin,Mitte,Brunnenstr. Nord,52.5463104248047,13.3907403945923,Private room,45,14,2,1,0
8041512,42464761,Benjamin,Neukölln,Rixdorf,52.4856452941895,13.4522333145142,Entire home/apt,45,1,0,1,0
9640138,49850828,Benjamin,Mitte,Brunnenstr. Süd,52.5363807678223,13.3789844512939,Entire home/apt,45,60,3,1,133
11585800,61263999,Benjamin,Pankow,Pankow Zentrum,52.5672225952148,13.4094171524048,Entire home/apt,45,1,0,1,0
14459904,7864930,Benjamin,Pankow,Prenzlauer Berg Nordwest,52.5496826171875,13.4009504318237,Entire home/apt,45,2,39,1,3
20915597,42446331,Benjamin,Tempelhof - Schöneberg,Tempelhof,52.4751205444336,13.3725728988647,Entire home/apt,45,7,0,1,0
29158125,206243302,Benyamin,Marzahn - Hellersdorf,Biesdorf,52.5170593261719,13.5652332305908,Private room,45,5,0,4,294
14839102,92842793,Berna,Charlottenburg-Wilm.,Barstraße,52.4931221008301,13.3232736587524,Private room,45,1,52,1,32
3092794,15728531,Berta,Neukölln,Rixdorf,52.4718284606934,13.4525127410889,Private room,45,1,82,2,301
1147878,1342816,Beta,Mitte,Brunnenstr. Süd,52.5371475219727,13.3991622924805,Private room,45,1,115,1,41
23511278,59760803,Bettina,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.5840644836426,13.3819465637207,Entire home/apt,45,2,32,1,206
21745265,158187173,Biko,Neukölln,Rixdorf,52.4718704223633,13.4489707946777,Entire home/apt,45,8,4,1,19
28377832,39487504,Billybouki,Neukölln,Reuterstraße,52.4880943298340,13.4269886016846,Private room,45,1,2,1,52
3716364,18971406,Birgit,Tempelhof - Schöneberg,Tempelhof,52.4641151428223,13.3763790130615,Private room,45,1,12,1,279
29383900,221361263,Birte,Pankow,Helmholtzplatz,52.5441589355469,13.4181308746338,Private room,45,1,3,1,140
2504294,2417544,Björn,Mitte,Brunnenstr. Süd,52.5393753051758,13.4017314910889,Private room,45,2,26,2,66
28478453,1824075,Boris,Neukölln,Neuköllner Mitte/Zentrum,52.4675254821777,13.4393110275269,Private room,45,2,1,1,20
22838196,9614585,Borja,Mitte,Brunnenstr. Süd,52.5292015075684,13.3864345550537,Private room,45,1,7,1,69
14791917,44297545,Boyd,Neukölln,Neuköllner Mitte/Zentrum,52.4684486389160,13.4448318481445,Private room,45,2,7,1,0
279504,1457373,Brigid,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4887237548828,13.3966178894043,Entire home/apt,45,270,86,1,190
22206885,44866580,Büke,Steglitz - Zehlendorf,Teltower Damm,52.4365081787109,13.2786426544189,Entire home/apt,45,2,1,1,0
24867877,37920963,Camilla,Charlottenburg-Wilm.,Neue Kantstraße,52.5088157653809,13.2971935272217,Private room,45,2,1,1,0
27045670,22185719,Camilo,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4874191284180,13.3272218704224,Private room,45,2,1,1,84
10218450,17952659,Campbell,Neukölln,Rixdorf,52.4758071899414,13.4459533691406,Private room,45,1,1,1,0
3535849,3251690,Candice,Neukölln,Reuterstraße,52.4879684448242,13.4321880340576,Entire home/apt,45,6,1,1,0
18590937,36653792,Caren,Neukölln,Schillerpromenade,52.4772834777832,13.4234790802002,Private room,45,1,2,2,279
8246665,2425660,Carla,Mitte,Parkviertel,52.5520591735840,13.3499431610107,Private room,45,2,4,2,0
16945865,113285707,Carla,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4999160766602,13.4430103302002,Entire home/apt,45,2,17,1,0
18807537,112098247,Carlotta,Neukölln,Reuterstraße,52.4910240173340,13.4328460693359,Entire home/apt,45,1,2,1,0
23554124,20300623,Carmina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4922790527344,13.4111986160278,Entire home/apt,45,3,10,1,30
15891764,103073865,Carola,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4921417236328,13.4100475311279,Entire home/apt,45,3,2,1,0
21220761,118543115,Carolin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5093841552734,13.4632015228271,Private room,45,3,0,1,0
4403695,1937653,Carolina,Pankow,Prenzlauer Berg Nordwest,52.5536270141602,13.4109821319580,Entire home/apt,45,180,5,1,195
23305568,3280513,Caroline,Pankow,Prenzlauer Berg Süd,52.5343170166016,13.4347648620605,Private room,45,1,0,1,0
7523992,39435309,Casey,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5022888183594,13.4298191070557,Entire home/apt,45,1,3,1,0
13407286,15212757,Casurimi,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4950561523438,13.4365472793579,Private room,45,2,37,1,311
17617056,119769112,Catharina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5083923339844,13.4697046279907,Entire home/apt,45,14,1,1,0
18261386,51559261,Charlie,Neukölln,Reuterstraße,52.4857063293457,13.4335155487061,Private room,45,1,83,1,330
20630427,2203114,Chi,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4966888427734,13.4306688308716,Entire home/apt,45,10,1,1,0
7337786,19324360,Chloe,Pankow,Helmholtzplatz,52.5433998107910,13.4177236557007,Entire home/apt,45,10,0,1,0
2011163,8519321,Chris,Neukölln,Reuterstraße,52.4868164062500,13.4304475784302,Private room,45,3,0,1,0
14410286,51877262,Chris,Pankow,Prenzlauer Berg Südwest,52.5358200073242,13.4222478866577,Entire home/apt,45,89,2,3,115
18694464,96278291,Chris,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5234413146973,13.4534530639648,Private room,45,3,27,1,333
22099371,70767511,Christiaan,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5025711059570,13.4307537078857,Entire home/apt,45,7,1,1,0
4922484,25351719,Christian,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.4994773864746,13.4265737533569,Private room,45,1,0,1,0
14883228,93328001,Christian,Mitte,Alexanderplatz,52.5356330871582,13.3768014907837,Private room,45,1,2,1,0
16343871,6242434,Christian,Pankow,Prenzlauer Berg Süd,52.5370483398438,13.4275455474854,Entire home/apt,45,3,7,1,0
20942801,150583289,Christian,Tempelhof - Schöneberg,Schöneberg-Süd,52.4824790954590,13.3627023696899,Private room,45,1,0,1,0
22745977,58158328,Christian,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4979209899902,13.4095287322998,Entire home/apt,45,2,1,1,0
26003304,3188892,Christian,Neukölln,Rixdorf,52.4792175292969,13.4437541961670,Private room,45,3,5,1,6
28408659,45499567,Christian,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5137786865234,13.4325056076050,Private room,45,2,5,1,43
7356881,36942548,Christiane,Pankow,Pankow Zentrum,52.5667266845703,13.3980474472046,Entire home/apt,45,7,1,1,0
29156239,111954766,Christiane,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5098609924316,13.4750900268555,Entire home/apt,45,5,0,1,0
8752704,641507,Christina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5082359313965,13.4702672958374,Private room,45,1,0,1,0
27362332,27628184,Christina,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5197143554688,13.4662656784058,Private room,45,3,1,1,12
28483811,39609066,Christina,Pankow,Prenzlauer Berg Süd,52.5363197326660,13.4297723770142,Private room,45,3,4,2,38
671958,3407550,Christine,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4881477355957,13.3232259750366,Private room,45,1,104,1,227
13042917,43028367,Christine,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5192909240723,13.4617433547974,Private room,45,2,30,5,37
13987234,83484321,Christine,Neukölln,Britz,52.4500312805176,13.4378299713135,Entire home/apt,45,1,5,1,0
19078738,46837469,Christine,Neukölln,Reuterstraße,52.4819412231445,13.4350519180298,Private room,45,2,12,1,0
25300997,11878734,Christine,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5037612915039,13.4128246307373,Private room,45,4,1,1,0
2292851,864101,Christine & Brigitte,Mitte,Moabit West,52.5299835205078,13.3362741470337,Private room,45,2,58,1,296
3902760,20210142,Christoph,Pankow,Prenzlauer Berg Nord,52.5454826354980,13.4245567321777,Entire home/apt,45,4,0,1,0
8279261,24976956,Christopher,Pankow,Prenzlauer Berg Nordwest,52.5549926757812,13.4137697219849,Entire home/apt,45,7,3,1,0
9568611,1027555,Christopher,Neukölln,Reuterstraße,52.4841690063477,13.4377946853638,Entire home/apt,45,3,13,1,39
27943093,58383764,Christopher,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4976425170898,13.4368896484375,Private room,45,2,2,1,0
3607928,5411147,Christopher Sebastian,Neukölln,Neuköllner Mitte/Zentrum,52.4806365966797,13.4278125762939,Private room,45,3,0,1,0
28846754,11267060,Cian,Steglitz - Zehlendorf,Schloßstr.,52.4608154296875,13.3049993515015,Entire home/apt,45,3,1,2,332
9873860,50809475,Cintia & Simon,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4921913146973,13.3311815261841,Entire home/apt,45,3,24,1,0
316547,275238,Ciska,Pankow,Prenzlauer Berg Süd,52.5319976806641,13.4217061996460,Private room,45,2,76,2,30
1177810,6385859,City West,Charlottenburg-Wilm.,Kantstraße,52.5090408325195,13.3094148635864,Entire home/apt,45,60,61,1,79
263817,1152791,ClaasFlorian,Neukölln,Reuterstraße,52.4893035888672,13.4260597229004,Private room,45,2,3,1,90
8759450,10091231,Clara,Neukölln,Reuterstraße,52.4915618896484,13.4303197860718,Entire home/apt,45,1,0,2,0
14338594,13404637,Clara,Tempelhof - Schöneberg,Schöneberg-Süd,52.4839706420898,13.3590297698975,Entire home/apt,45,1,1,1,0
28518348,117485815,Clara,Mitte,Alexanderplatz,52.5207977294922,13.4042768478394,Private room,45,3,4,2,12
22529594,41444393,Claude,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5178413391113,13.4586610794067,Private room,45,1,0,1,0
14421952,35880123,Claudi,Neukölln,Schillerpromenade,52.4788093566895,13.4235572814941,Entire home/apt,45,2,17,1,247
1491007,6983517,Coco,Mitte,Brunnenstr. Süd,52.5348243713379,13.4058370590210,Entire home/apt,45,4,14,1,42
6385437,13970000,Conni,Neukölln,Reuterstraße,52.4888763427734,13.4284963607788,Entire home/apt,45,10,1,1,0
6373251,14747106,Conny,Pankow,Weißensee,52.5503845214844,13.4596290588379,Entire home/apt,45,7,0,1,0
3630746,13052169,Constance,Pankow,Prenzlauer Berg Süd,52.5306739807129,13.4200868606567,Private room,45,2,45,3,281
27351130,20422427,Coralina,Pankow,Prenzlauer Berg Süd,52.5329933166504,13.4332466125488,Private room,45,2,6,1,365
16331790,24722726,Cordula,Lichtenberg,Neu Lichtenberg,52.5069580078125,13.4962186813354,Private room,45,2,73,1,52
27738346,203016476,Cornelia,Neukölln,Rixdorf,52.4800186157227,13.4448289871216,Private room,45,1,0,2,327
8542664,44973160,Cristian,Treptow - Köpenick,Köpenick-Süd,52.4163589477539,13.5869503021240,Private room,45,1,0,1,179
13557267,1485782,Cristian,Mitte,Brunnenstr. Süd,52.5374069213867,13.3955135345459,Entire home/apt,45,3,60,5,212
13648211,1485782,Cristian,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4965400695801,13.3325576782227,Entire home/apt,45,3,54,5,280
11597360,9608356,Cristina,Neukölln,Reuterstraße,52.4874038696289,13.4320449829102,Entire home/apt,45,1,2,1,0
16273272,10343212,Cynthia,Tempelhof - Schöneberg,Schöneberg-Süd,52.4882164001465,13.3616600036621,Private room,45,4,0,1,0
741367,3879639,Cyrille,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4922637939453,13.4168004989624,Private room,45,3,31,2,354
7685069,5149284,Dahahm,Pankow,Prenzlauer Berg Nordwest,52.5494880676270,13.4020996093750,Entire home/apt,45,15,1,1,0
15031234,86857088,Dan,Neukölln,Reuterstraße,52.4930572509766,13.4289760589600,Private room,45,1,6,1,0
18269992,29318171,Dan,Pankow,Prenzlauer Berg Südwest,52.5319137573242,13.4201517105103,Private room,45,3,7,1,0
